imgID,R,G,B,L
456,245.849866666667,237.255348148148,220.3531,94.1471434261464
457,235.866196296296,213.29577037037,187.122566666667,86.4446724992511
458,242.648577777778,229.380874074074,183.049566666667,91.3744463221057
459,251.689855555556,242.902355555556,224.653437037037,96.1771856652263
460,237.957248148148,164.910133333333,143.014777777778,77.2415789034206
461,216.267459259259,210.025503703704,199.451151851852,84.0272777829898
462,242.881303703704,224.1234,217.997062962963,90.8794217034054
463,225.503992592593,202.423722222222,163.526196296296,82.7952656891642
464,218.83512962963,197.774214814815,167.656703703704,81.0128195356025
465,204.802055555556,193.160851851852,187.578444444444,77.4266963159567
466,222.330807407407,236.305674074074,172.409511111111,91.4102494158407
467,235.438548148148,183.369574074074,185.718259259259,81.3512880610282
468,189.863003703704,179.565566666667,177.450162962963,72.0184949087213
469,243.717551851852,232.71842962963,214.081474074074,92.6602306770898
470,222.446555555556,213.772659259259,210.057177777778,85.2138382721493
471,237.820407407407,225.39417037037,215.471785185185,90.1894780183427
472,231.892751851852,227.653685185185,221.137677777778,90.488641582546
473,225.898155555556,198.22077037037,157.017088888889,81.5358853649026
474,239.237377777778,219.415959259259,196.508911111111,88.5671805869862
475,247.170337037037,225.989062962963,195.605840740741,91.1318173022355
476,178.73822962963,179.480855555556,177.10182962963,70.8768440422672
477,223.237314814815,225.169562962963,212.872111111111,88.5711011674138
478,242.122040740741,241.192381481481,235.459988888889,94.9209361639204
479,236.361074074074,206.875696296296,182.656537037037,84.8814785943169
480,235.824840740741,211.983703703704,198.319703703704,86.6782610977186
481,228.953885185185,223.616744444445,209.732762962963,88.8348769395114
482,229.967992592593,215.740125925926,197.529507407407,87.0880977480374
483,223.797618518518,207.292855555556,198.715448148148,83.8984800515061
484,211.337140740741,193.628922222222,178.162685185185,78.8574514742895
485,221.14522962963,200.916974074074,187.894614814815,81.8941621824497
486,228.249133333333,213.26007037037,195.862514814815,85.8822072759568
487,223.586411111111,217.629103703704,198.619337037037,86.7670393718969
488,240.102651851852,228.914944444444,222.975966666667,91.6571881631475
489,230.767925925926,204.154307407407,191.285288888889,84.2515337369555
490,238.84767037037,229.513007407407,193.213766666667,91.1402526387761
491,246.126614814815,236.71137037037,228.555840740741,94.1386220567082
492,230.247018518519,212.301574074074,191.626448148148,85.7793895408355
493,214.18657037037,193.589940740741,182.915685185185,79.1519177689386
494,242.279511111111,229.845,217.972233333333,91.9067121220412
495,231.2935,207.667585185185,188.174859259259,84.6675846739075
496,244.259325925926,223.629277777778,217.411733333333,90.6651696281232
497,235.62327037037,212.055107407407,196.81682962963,86.3520299483248
498,238.902148148148,210.754192592593,192.474385185185,86.3306891991082
499,223.644125925926,218.803355555555,212.567340740741,86.541410695003
500,224.335777777778,210.903914814815,203.253496296296,84.6659905148019
501,222.844892592593,203.470518518518,188.602844444444,82.5866679755202
502,228.088985185185,216.029688888889,188.214248148148,86.8395959049774
503,241.178181481481,220.964318518518,182.183774074074,89.0012816823193
504,237.865848148148,215.573244444445,178.105,87.2884730192028
505,228.170044444444,209.178259259259,184.446788888889,84.4447611689983
506,179.659574074074,169.293444444444,160.883525925926,68.167893910257
507,233.177322222222,203.979048148148,156.710403703704,83.71745585937
508,183.246151851852,204.759714814815,177.769085185185,79.3314752749042
509,233.156288888889,230.746048148148,210.392462962963,91.1491032664226
510,216.084177777778,207.886733333333,199.991722222222,82.7690675199602
511,224.207688888889,218.813522222222,210.636292592593,86.636833104977
512,232.360025925926,221.404796296296,206.864848148148,88.4842439373028
513,197.361259259259,198.7587,189.025185185185,78.2021610409949
514,233.642314814815,232.986755555556,225.940751851852,92.1273455204387
515,246.682818518519,241.276377777778,211.615737037037,95.0565279277839
516,246.259725925926,224.502585185185,202.23197037037,91.2777445367266
517,246.386655555556,237.275566666667,210.835722222222,94.0421159117054
518,243.764974074074,235.473407407407,230.149396296296,93.650382188747
519,236.281544444444,236.0805,224.433962962963,93.0168103279321
520,241.509025925926,241.656559259259,206.112614814815,94.7379994354684
521,213.552314814815,208.950174074074,177.92487037037,83.3239550718891
522,211.285055555556,209.573311111111,184.721655555556,83.5975362603784
523,231.052318518518,216.852922222222,206.370418518518,86.9600676354575
524,248.078725925926,244.485581481481,238.675759259259,96.4309010095406
525,230.031614814815,199.476592592593,164.767181481481,82.2125177949819
526,213.546388888889,205.332551851852,178.504792592593,82.4585824050681
527,239.503748148148,231.566559259259,224.293185185185,92.0966450418393
528,230.325681481481,196.577111111111,178.462585185185,81.9074168992168
529,208.136585185185,199.001888888889,165.4134,80.1656991853932
530,226.327088888889,198.306133333333,186.79497037037,83.9268328636651
531,237.7677,180.011448148148,185.80487037037,81.3467790104662
532,239.080144444444,243.689548148148,246.449459259259,95.7466810612394
533,243.899425925926,223.493911111111,174.903544444444,89.8221687188591
534,241.210433333333,235.60722962963,202.995262962963,93.0056094216978
535,243.583762962963,217.425462962963,203.9945,88.8965746981151
536,250.844533333333,226.499959259259,215.104988888889,91.9742784542974
537,226.169014814815,197.545233333333,179.910792592593,81.5524451308476
538,235.354840740741,199.819311111111,183.592681481481,83.6304100527226
539,233.579448148148,215.357944444444,191.831003703704,86.9535953014794
540,223.916451851852,169.149040740741,168.88347037037,75.2320067783379
541,233.812844444444,223.655855555556,214.637522222222,89.3110700218061
542,221.90877037037,218.548407407407,205.845562962963,86.5844081671497
543,227.375385185185,233.356462962963,195.138307407407,91.2214039358897
544,250.596337037037,210.284177777778,204.014044444444,88.871205678037
545,254.098211111111,226.505422222222,206.901403703704,92.2939338942019
546,238.084477777778,194.214203703704,165.920355555556,82.1925019245678
547,245.712811111111,209.884796296296,186.342037037037,87.2561264349711
548,248.893596296296,200.777996296296,179.584162962963,85.3043279269093
549,248.646144444444,208.924014814815,169.531925925926,86.8601304737265
550,196.804374074074,204.14227037037,170.654014814815,80.1261497305133
551,232.550692592593,223.630081481482,191.2882,89.0396294236295
552,211.985662962963,193.860933333333,181.95027037037,78.7157118950046
553,233.132855555556,207.314462962963,194.290892592593,85.115536394113
554,218.795292592593,200.597207407407,189.157607407407,81.6058189182614
555,232.44067037037,208.196603703704,175.47767037037,85.0038924556775
556,239.141874074074,225.261618518519,210.837848148148,90.4180239939342
557,230.600685185185,222.170681481481,216.855614814815,88.6340468617069
558,228.833588888889,226.905788888889,218.695348148148,89.7065081676013
559,240.581651851852,219.021651851852,213.630103703704,89.2949391623534
560,247.228659259259,233.032048148148,209.309892592593,93.1718793018269
561,229.343018518519,202.05227037037,188.136077777778,83.5414458416733
562,231.3686,211.666466666667,195.852359259259,85.8536012487085
563,205.155837037037,178.38022962963,167.458940740741,74.1567809788937
564,230.5132,217.013485185185,203.650844444444,87.1287923166051
565,227.052777777778,214.313933333333,203.688577777778,86.1294672571021
566,235.618392592593,221.82207037037,213.100407407407,89.7954740275802
567,227.464122222222,202.702303703704,182.334788888889,83.7782457804324
568,229.324311111111,198.779666666667,188.4166,82.8602609684072
569,205.532733333333,206.045137037037,201.637944444444,80.7660968745433
570,244.850577777778,238.476562962963,217.089211111111,94.334897999314
571,223.317314814815,227.046733333333,217.644188888889,88.9961720442146
572,248.851837037037,240.044325925926,211.237592592593,95.0737900959607
573,250.657785185185,250.617837037037,249.822833333333,98.4501930508277
574,232.578266666667,229.897248148148,226.816085185185,90.6544908981868
575,249.537551851852,246.592625925926,244.11542962963,97.2309445427576
576,215.542562962963,204.809781481481,188.97567037037,81.904437427392
577,240.462262962963,233.254311111111,228.07077037037,92.6192492217653
578,248.775111111111,246.821166666667,244.210137037037,97.1385513102352
579,204.419448148148,189.435474074074,176.1164,76.5337219670536
580,190.556059259259,173.4194,152.437111111111,70.7563895447738
581,192.170711111111,186.012411111111,185.070559259259,74.7516172149984
582,232.307966666667,216.724218518519,193.406214814815,87.1657436003195
583,244.356462962963,238.901755555556,233.919359259259,94.490357406563
584,245.978688888889,240.330333333333,234.501274074074,95.0804449818161
585,217.541555555556,193.211337037037,149.88457037037,79.4941497391493
586,230.442318518519,212.812011111111,181.048874074074,85.8973986896159
587,241.763577777778,224.0218,207.078033333333,90.2799336400173
588,231.584985185185,225.934718518518,210.56007037037,89.5489692790308
589,219.851988888889,213.726240740741,199.269733333333,85.0596127029043
590,239.135618518519,230.589111111111,223.728692592593,91.7888659863336
591,218.117892592593,201.228922222222,166.431185185185,81.2377440575574
592,228.086218518519,223.751618518518,220.648992592593,88.7909629413884
593,231.420225925926,215.5187,207.935151851852,86.8337723841787
594,232.348388888889,221.839555555556,207.948022222222,88.59853480608
595,231.250455555556,228.632155555556,222.8535,90.3208620477456
596,244.515537037037,236.48217037037,226.743881481481,93.8414048808135
597,241.922692592593,236.2564,229.077596296296,93.5174744848626
598,213.544548148148,233.20947037037,233.428362962963,91.3871900972997
599,203.5441,191.540051851852,171.6257,77.2036495026975
600,242.150785185185,240.864062962963,236.356355555556,94.7099663748683
601,190.914388888889,173.659237037037,157.85537037037,71.3290143267063
602,240.490155555556,231.024292592593,215.3776,91.9647230424578
603,249.290392592593,244.413114814815,236.161322222222,96.4814376210219
604,219.513385185185,205.551318518519,182.426892592593,82.6540812080071
605,235.622911111111,197.743766666667,174.08347037037,83.1889615487458
606,249.319266666667,244.152633333333,238.628537037037,96.4650246726339
607,242.054862962963,230.911888888889,221.117211111111,92.0563513893766
608,233.745122222222,227.148114814815,218.562348148148,90.0542959522145
609,216.387088888889,198.45112962963,188.531492592593,80.5270871136209
610,216.111018518519,206.349807407407,193.768388888889,82.2720203275078
611,215.22332962963,201.1621,187.9892,81.1671528940477
612,192.45217037037,179.617207407407,154.70297037037,72.6886023062409
613,232.027837037037,228.617059259259,221.854425925926,90.7084270063481
614,230.059577777778,218.54267037037,204.319559259259,87.402097508752
615,237.533603703704,223.457125925926,200.04597037037,89.5589512460664
616,238.458740740741,231.443140740741,222.819344444444,91.8619404590334
617,231.2226,215.771366666667,198.54327037037,86.854121431374
618,245.180433333333,232.890644444444,222.4857,93.0553163708633
619,199.167788888889,185.133666666667,163.750177777778,75.0717085003264
620,223.085125925926,219.941188888889,208.768088888889,86.9084143304266
621,217.386851851852,206.94052962963,205.153918518519,82.8601643788651
622,243.980448148148,236.893318518519,228.419633333333,93.8955065700797
623,243.865011111111,238.443348148148,232.844296296296,94.2768099340493
624,250.640322222222,241.776337037037,237.977837037037,96.0023129732871
625,223.518785185185,201.766159259259,168.912007407407,82.1347023533207
626,241.078225925926,227.235603703704,215.10742962963,91.0463789166345
627,243.365755555556,240.112337037037,235.255203703704,94.7234937509433
628,234.23437037037,217.399388888889,198.289762962963,87.6041787819828
629,226.736174074074,216.697,200.05457037037,86.6958345544744
630,225.717555555556,217.228407407407,204.569385185185,86.4788048038019
631,208.020707407407,199.082040740741,187.011966666667,79.8349272696219
632,240.276955555556,231.948040740741,216.4753,92.1848076315875
633,230.873859259259,233.123385185185,230.54877037037,91.8810747448261
634,241.761666666667,231.617888888889,221.582462962963,92.2896189431892
635,215.930888888889,202.257051851852,185.533611111111,81.4373877124237
636,216.933974074074,205.847696296296,181.608044444444,82.6665963515434
637,244.504092592593,241.029644444444,237.898477777778,95.0101156620875
638,233.8908,225.284051851852,209.366862962963,89.5036907606769
639,183.471574074074,181.136048148148,178.827307407407,73.1155428069909
640,233.814240740741,219.539803703704,202.732511111111,88.2148852919802
641,216.6834,201.192703703704,185.3724,81.0621241908703
642,233.769981481482,220.557614814815,206.820474074074,88.3735003861336
643,219.717051851852,206.116044444444,181.091714814815,82.6339469907391
644,229.883274074074,208.174040740741,199.334844444444,84.9434392201186
645,238.576892592593,221.3619,200.069544444444,89.0802202925142
646,231.160633333333,215.589018518518,160.921525925926,86.4294689738232
647,217.493796296296,223.448707407407,207.036122222222,87.5080777405394
648,230.021492592593,230.075918518519,209.957614814815,90.5190678086456
649,229.044792592593,226.750574074074,210.093707407407,89.3517970762539
650,246.374237037037,229.717296296296,207.781633333333,92.058316647641
651,233.392437037037,212.938733333333,184.059074074074,86.3473359324691
652,224.010003703704,217.893603703704,199.855422222222,86.5456974235454
653,241.299277777778,234.372551851852,225.4116,93.0010711776877
654,241.892162962963,240.681266666667,232.106511111111,94.8469310938259
655,237.419114814815,225.603251851852,204.388422222222,90.1123049684263
656,225.44417037037,217.113092592593,199.226714814815,86.6793802264591
657,205.370877777778,209.377981481481,197.752507407407,82.3223878172602
658,241.605707407407,235.267918518518,229.629403703704,93.3356641979371
659,236.412681481482,227.168559259259,219.107233333333,90.8182655821051
660,202.012037037037,201.916588888889,172.291592592593,80.535568517849
661,217.891148148148,200.160007407407,190.764918518519,81.3938891674627
662,223.762285185185,217.093144444444,211.258051851852,85.9849782352197
663,209.192162962963,187.763366666667,175.505192592593,77.2170596357554
664,209.902444444444,191.790718518519,184.019911111111,78.0145576775601
665,227.663407407407,221.906114814815,218.622477777778,87.9561595312724
666,217.525725925926,195.000803703704,177.675944444444,79.9403548987345
667,239.264625925926,228.196403703704,225.867788888889,91.6088958193436
668,231.539781481481,222.54527037037,210.602011111111,88.5922077906032
669,231.943322222222,220.830355555556,209.984037037037,88.2519439547761
670,243.453385185185,240.078648148148,231.707618518519,94.7415267114575
671,188.499903703704,170.062148148148,161.934296296296,69.4350640555334
672,238.344151851852,234.932081481481,231.612477777778,92.7430834296709
673,234.529381481482,230.280959259259,229.458877777778,90.9815311414706
674,223.857544444444,215.460674074074,209.017477777778,85.8136187370115
675,219.343807407407,215.474518518519,214.835959259259,84.9235058678865
676,239.970455555556,235.403185185185,230.813122222222,92.9321183443923
677,246.8594,245.148233333333,241.818251851852,96.5368045073244
678,223.920833333333,213.572137037037,208.441585185185,85.4725218884044
679,248.422225925926,244.269837037037,233.253062962963,96.2770256384435
680,245.036233333333,236.496907407407,217.685740740741,93.7770893435328
681,235.37717037037,226.088874074074,216.097159259259,90.0210653617793
682,237.540685185185,230.537811111111,226.170418518519,91.5488780777724
683,239.563640740741,230.446396296296,223.94037037037,91.8702652162268
684,226.782544444444,220.221840740741,205.495388888889,87.6303529012274
685,242.081233333333,225.588540740741,211.755118518518,90.8925410256142
686,205.888796296296,195.929822222222,186.255807407407,78.6297297801972
687,229.710788888889,221.057240740741,208.271837037037,88.028344175201
688,244.477862962963,239.571633333333,234.08587037037,94.7083669343296
689,238.533040740741,233.969022222222,230.20947037037,92.3410741469896
690,227.2639,216.973537037037,207.346640740741,86.7209152056284
691,237.275303703704,230.346537037037,215.801288888889,91.2685291643858
692,234.437792592593,223.877488888889,216.446796296296,89.3227906320109
693,242.391977777778,218.668088888889,181.776566666667,88.7459311714363
694,244.204977777778,220.180925925926,207.136255555556,89.8749140870123
695,244.760092592593,221.403792592593,209.646874074074,90.3445145140851
696,228.182962962963,218.05397037037,210.842062962963,87.0144993445315
697,231.788618518519,222.668237037037,217.385074074074,88.814051954115
698,240.57767037037,237.316233333333,233.822666666667,93.6100447383109
699,238.783303703704,232.105511111111,218.790177777778,92.0006315011275
700,229.412285185185,221.406603703704,216.646885185185,88.2276774410249
701,234.716585185185,231.340259259259,223.412474074074,91.3670641853814
702,241.120496296296,239.948811111111,233.941785185185,94.3848704791458
703,232.079448148148,229.249222222222,229.394,90.4065078531695
704,243.822374074074,235.660888888889,229.917525925926,93.6778277458134
705,241.356985185185,236.496340740741,227.096581481481,93.4593968088972
706,240.100477777778,234.648459259259,233.207737037037,92.8774865468038
707,241.952337037037,237.698377777778,234.478107407407,93.904052089081
708,226.102748148148,224.678625925926,222.331918518519,88.8365363795079
709,250.94962962963,247.291777777778,242.316844444444,97.4558950981165
710,225.453451851852,210.766492592593,194.946296296296,84.8481239133751
711,227.766262962963,208.068348148148,188.969148148148,84.339162208985
712,235.664396296296,226.290825925926,207.748259259259,90.04252720801
713,240.68407037037,234.899788888889,231.508218518519,92.9339726625109
714,215.427333333333,199.925581481481,190.513955555556,80.7597899924779
715,239.936762962963,228.428666666667,216.574711111111,91.3170743182519
716,222.08362962963,216.258244444444,195.817337037037,85.7979157731921
717,238.57927037037,229.700762962963,218.823855555556,91.366583509631
718,218.935122222222,209.908755555556,197.808603703704,84.0416307027544
719,232.920651851852,212.606003703704,197.723862962963,86.3446915494925
720,225.877688888889,220.166185185185,209.591703703704,87.2782219697787
721,222.445814814815,214.342748148148,212.622574074074,85.2430923051185
722,234.543751851852,221.444411111111,216.290877777778,89.0645092475726
723,231.618981481482,218.325714814815,209.871440740741,87.6595836873885
724,221.264259259259,203.022859259259,188.975185185185,82.3634343092399
725,216.206640740741,204.751588888889,191.415737037037,82.4806859983779
726,232.820596296296,225.682655555556,222.445888888889,89.5262715480273
727,234.849788888889,227.328648148148,225.768459259259,90.4840182422027
728,235.624896296296,234.348118518519,227.045962962963,92.3042908897184
729,243.033907407407,240.485125925926,239.020725925926,94.6876034888348
730,213.420166666667,218.670703703704,204.717755555556,85.6781078516689
731,223.772848148148,220.956477777778,214.042377777778,87.1895621745289
732,231.338285185185,221.676833333333,213.718,88.6925823071652
733,222.7913,209.350325925926,202.356596296296,84.2110340590108
734,239.269662962963,233.980811111111,218.757092592593,92.574780087287
735,231.208725925926,227.981766666667,225.766492592593,90.1069670247116
736,238.130192592593,230.715577777778,224.674122222222,91.5702939962482
737,245.02772962963,243.433940740741,241.980722222222,95.6599361272904
738,244.577211111111,240.931218518518,240.1179,95.0516885723489
739,207.762722222222,193.916544444444,172.435174074074,78.8093276981973
740,225.730974074074,212.64917037037,201.684655555556,85.4050933276257
741,237.465674074074,230.472896296296,223.318311111111,91.5629666603086
742,211.283107407407,223.458985185185,203.546844444444,87.1976273919792
743,229.191177777778,229.037940740741,219.788962962963,90.2075299360751
744,233.995511111111,233.501348148148,232.328788888889,91.6622441461117
745,229.162640740741,228.368159259259,226.676111111111,89.69454888962
746,240.17187037037,244.37772962963,227.725962962963,95.6094343872981
747,253.413374074074,249.368592592593,226.570177777778,97.9741886311289
748,230.896951851852,237.970540740741,216.999259259259,92.9707598492022
749,234.168044444444,235.439988888889,220.592866666667,92.5350738110104
750,251.508811111111,245.233474074074,219.348581481481,96.7315773838576
751,247.2628,241.716555555556,227.8949,95.4903591382115
752,221.347448148148,218.789381481481,221.022259259259,86.2384294885288
753,228.419714814815,235.067988888889,223.366933333333,91.9641616695401
754,238.976422222222,232.88902962963,231.746544444444,92.3308854147108
755,244.325681481481,236.968962962963,236.006366666667,94.1922973422895
756,235.800614814815,235.603840740741,235.093692592593,92.4900129207865
757,231.01232962963,230.724122222222,229.921644444444,90.5665665337732
758,225.794822222222,224.9393,225.788177777778,88.4254027054569
759,235.062203703704,235.516437037037,232.419248148148,92.6783116558963
760,231.825085185185,232.366937037037,233.418381481481,91.2618051350488
761,224.5773,227.54057037037,228.307414814815,89.6084640739584
762,232.802651851852,231.613992592593,221.097537037037,91.3650504051364
763,253.141566666667,243.663114814815,237.915644444444,96.8272287019809
764,241.49102962963,227.053366666667,214.398911111111,91.1591326511233
765,254.079437037037,242.115351851852,233.624977777778,96.5559757590555
766,239.5228,234.906322222222,229.694911111111,92.9742372955896
767,237.689225925926,241.546085185185,221.283640740741,94.5500547228288
768,233.152874074074,236.522844444444,220.358,92.7249224945064
769,239.460633333333,243.45007037037,221.458344444444,95.2303694235113
770,248.661448148148,244.709277777778,237.789492592593,96.4949723141916
771,245.131066666667,242.704111111111,242.514225925926,95.5714909847482
772,244.788540740741,241.587474074074,241.59867037037,95.2892640306104
773,237.984762962963,232.061833333333,222.289733333333,92.2187984775252
774,238.367611111111,240.108381481482,224.387144444444,94.2190555304151
775,245.703548148148,236.778396296296,230.889959259259,94.2306116583898
776,242.141548148148,243.741122222222,235.478577777778,95.5946579782038
777,235.220662962963,242.025255555556,220.391862962963,94.5092708847607
778,239.489907407407,240.258488888889,221.476425925926,94.3508847212482
779,239.675862962963,241.622937037037,227.897292592593,94.7259032024872
780,250.11547037037,245.986933333333,226.109174074074,96.8940678199941
781,250.066155555555,239.715462962963,212.603977777778,95.1045261676394
782,233.086655555556,237.162681481482,221.785625925926,92.8995560744793
783,235.919618518518,232.404607407407,224.977418518519,91.730672128592
784,244.434014814815,240.39707037037,229.841144444444,94.8395383475591
785,243.365240740741,246.496166666667,235.70057037037,96.5438530454408
786,236.344185185185,226.188274074074,205.855211111111,90.1885200172304
787,241.008985185185,243.876048148148,227.538185185185,95.5460862398594
788,232.802003703704,237.549151851852,219.0405,92.9997762008105
789,241.089607407407,232.2841,225.7431,92.5214404790938
790,250.206881481481,222.932951851852,216.702959259259,91.6833797691854
791,251.361340740741,227.178374074074,220.705192592593,92.8090445338138
792,245.974688888889,242.632003703704,234.145392592593,95.7064280707134
793,213.004092592593,222.330285185185,211.870922222222,86.9579930591022
794,248.753359259259,248.48297037037,235.491777777778,97.4680890903307
795,242.64507037037,241.767740740741,224.699007407407,95.0230964259338
796,250.681062962963,240.831118518518,238.919237037037,96.0336364808702
797,233.930796296296,233.072777777778,231.841803703704,91.6333411213157
798,250.031177777778,245.269733333333,231.95692962963,96.7021886873306
799,242.532714814815,239.925722222222,231.511374074074,94.5450053560193
800,244.048259259259,233.113314814815,226.092511111111,93.0410630716816
801,249.702277777778,246.462188888889,243.988248148148,97.0957616600259
802,251.46017037037,249.508222222222,248.137177777778,98.1263003540123
803,245.362277777778,238.57207037037,229.993525925926,94.4601121439622
804,245.379322222222,239.922492592593,235.632885185185,94.9078877524869
805,237.938107407407,233.080288888889,232.790711111111,92.1782108253948
806,248.405585185185,246.704011111111,246.294511111111,97.0168924649197
807,251.668,246.903655555556,239.992540740741,97.4367562185412
808,250.864259259259,248.412981481481,245.796103703704,97.7629029096237
809,246.359762962963,237.794822222222,231.400403703704,94.4738199799964
810,239.428118518519,225.519537037037,214.490125925926,90.3954863417037
811,253.432981481482,247.734066666667,242.945185185185,97.8585838780379
812,249.987725925926,246.132077777778,240.387318518518,97.0504030298625
813,250.779781481482,248.865862962963,245.687414814815,97.879047922375
814,251.895948148148,246.370033333333,237.790022222222,97.2976952067656
815,244.517644444444,241.338377777778,240.188911111111,95.1218374651786
816,240.512555555556,237.559766666667,236.578540740741,93.5767425129104
817,254.599144444444,252.595496296296,246.98422962963,99.2572560287476
818,250.1027,233.00362962963,230.710548148148,94.1893766698647
819,251.129314814815,247.857288888889,245.173048148148,97.6582952712271
820,244.5431,237.463248148148,235.638988888889,94.2485073989751
821,244.402781481481,232.499281481481,226.225796296296,92.9491086102912
822,253.381333333333,249.374940740741,237.793266666667,98.1065300939066
823,253.195696296296,249.407911111111,238.247418518519,98.1254748280802
824,227.036055555556,223.120774074074,222.408274074074,88.0510291561689
825,228.49642962963,225.293092592593,224.696662962963,88.7619529476914
826,241.1149,238.913214814815,238.518255555556,94.0333836547894
827,250.874918518519,236.92917037037,234.039388888889,95.0954692796035
828,244.757451851852,218.972455555556,212.332688888889,89.8074285674432
829,247.17737037037,229.914437037037,224.185781481481,93.0090030151901
830,251.289837037037,243.8875,241.903044444444,96.817957887543
831,251.620448148148,249.052151851852,245.515507407407,98.0450885902641
832,248.117740740741,244.064085185185,237.167666666667,96.3118485336816
833,230.932477777778,229.473785185185,225.891437037037,90.232950930686
834,239.408862962963,238.528666666667,238.316548148148,93.7051882318275
835,244.643337037037,242.662055555556,237.0292,95.4627621340884
836,250.134040740741,248.852022222222,243.706333333333,97.8126302983929
837,251.294285185185,247.752048148148,242.61637037037,97.6245130183898
838,246.245281481481,240.115459259259,234.036377777778,95.0371083242323
839,239.752788888889,229.956355555556,219.967307407407,91.579386729435
840,248.972859259259,244.119103703704,238.1153,96.4013392227927
841,245.706444444444,235.293574074074,227.707581481481,93.7587118900554
842,253.169777777778,251.980892592593,251.749925925926,99.0081130889832
843,251.193418518518,249.866155555556,249.077688888889,98.2103980423744
844,247.153607407407,235.564937037037,235.301218518519,94.3917602041332
845,246.433074074074,246.299588888889,239.2591,96.7621444713591
846,230.417455555556,232.067448148148,222.036396296296,91.136297099583
847,219.499888888889,221.392603703704,209.941985185185,86.9113586476582
848,252.846685185185,250.343125925926,248.514096296296,98.5237069156242
849,240.929388888889,232.702837037037,224.666951851852,92.4058745352473
850,250.501488888889,246.605855555556,249.314618518519,97.4255231547845
851,252.0724,241.491351851852,233.797581481481,96.1568090542946
852,248.385622222222,241.890355555556,234.078640740741,95.7303104263148
853,251.077351851852,248.687681481481,245.901592592593,97.8625287611558
854,254.717955555556,254.205277777778,254.164018518519,99.7727076288497
855,250.569440740741,248.120444444444,245.641940740741,97.6633415153456
856,247.18907037037,245.040996296296,239.951448148148,96.4518120874415
857,249.199637037037,247.357603703704,245.002411111111,97.3517753217895
858,235.584811111111,235.3255,235.054203703704,92.3342899453733
859,229.804637037037,221.678359259259,217.964692592593,88.1126227400176
860,251.487751851852,246.978503703704,240.498988888889,97.4290849412217
861,251.923933333333,246.787792592593,237.493881481481,97.3541615244676
862,250.379703703704,246.488011111111,236.917040740741,97.1215089017199
863,249.2026,246.17517037037,244.30622962963,96.9816222718216
864,237.197962962963,232.338892592593,230.442981481481,91.8048961175379
865,254.441562962963,249.595203703704,239.71972962963,98.4136163566627
866,252.210811111111,236.632844444444,233.098696296296,95.3289690151756
867,250.354759259259,241.283055555556,211.378981481481,95.5255331113851
868,252.933977777778,250.856003703704,249.842607407407,98.6808878595367
869,244.739711111111,239.699911111111,234.094748148148,94.7236770984651
870,253.372818518519,250.334511111111,250.519677777778,98.6641473168368
871,250.270251851852,248.442518518519,245.944633333333,97.7821968206609
872,253.348348148148,253.505603703704,251.628351851852,99.4212733820592
873,248.320040740741,248.851044444444,242.783107407407,97.6206608506009
874,240.409655555556,237.287207407407,235.914988888889,93.5287298522443
875,211.8614,216.024096296296,185.511437037037,84.6995970755472
876,253.587122222222,251.948518518519,247.337814814815,98.9632730851377
877,231.009685185185,223.816162962963,221.660585185185,88.7853338759413
878,225.430511111111,219.440981481481,219.390874074074,87.245345857761
879,215.692588888889,212.67927037037,212.560203703704,83.8129838367605
880,247.5216,236.978125925926,231.447088888889,94.592689645146
881,225.762725925926,215.3173,215.583851851852,86.0938581738607
882,239.5545,232.876325925926,227.387581481481,92.3780186943195
883,233.111537037037,223.542851851852,220.192477777778,89.2400601987799
884,224.090025925926,215.354855555556,202.4199,85.8103978917751
885,239.027733333333,237.248003703704,234.605485185185,93.6697729603351
886,239.441033333333,224.465377777778,212.260633333333,90.4002295908379
887,235.109388888889,227.931107407407,219.883814814815,90.5602733784461
888,249.547251851852,240.981937037037,232.078425925926,95.6352241965794
889,243.943833333333,243.146911111111,241.179433333333,95.8214616108801
890,240.081007407407,236.12587037037,232.689677777778,93.3335032195617
891,249.871159259259,242.434514814815,232.268933333333,95.9834096116015
892,229.760074074074,220.998655555556,213.322562962963,88.0368545328856
893,240.2095,232.93822962963,230.540003703704,92.5632609222461
894,251.265537037037,245.952825925926,240.652092592593,97.1330751382278
895,248.068511111111,245.880588888889,237.681059259259,96.7728176786597
896,248.095785185185,238.047,228.784455555556,94.7694994022718
